"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"COD_SENADOR";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"NOME_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"2146096";"Recibo";"2020";"7";"5985";"NELSINHO TRAD";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"14.690.082/0001-58";"Microtech Informática Ltda";"6120";"2020-07-12";"Referente ao pagamento do aluguel da Multifuncional, do mês de julho, que atende ao Escritório Político, em Campo Grande/MS.";"150,00"
"2146092";"Nota Fiscal Eletrônica";"2020";"7";"5985";"NELSINHO TRAD";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"37.195.146/0001-40";"Home Mix Produção e Assessoria em Radiodifusão S/S LTDA";"00006660";"2020-07-01";"Referente ao pagamento no mês de julho, da prestação de serviços e assessoria de marketing digital.";"25000,00"
"2146931";"Passagem / Bilhete / Código Localizador";"2020";"7";"5985";"NELSINHO TRAD";"Passagens aéreas, aquáticas e terrestres nacionais";"07.575.651/0001-59";"GOL";"SPRZ8N";"2020-07-25";"Companhia Aérea: GOL, Localizador: SPRZ8N. Passageiros: NELSON TRAD FILHO (Matrícula 341270, PARLAMENTAR), Voo: 1112 - CGH/BSB - 29/07/20; ";"147,31"
"2146932";"Passagem / Bilhete / Código Localizador";"2020";"7";"5985";"NELSINHO TRAD";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"FEZXCJ";"2020-07-23";"Companhia Aérea: LATAM, Localizador: FEZXCJ. Passageiros: NELSON TRAD FILHO (Matrícula 341270, PARLAMENTAR), Voo: 3591 - BSB/CGR - 31/07/20; ";"210,57"
"2146964";"Passagem / Bilhete / Código Localizador";"2020";"7";"5985";"NELSINHO TRAD";"Passagens aéreas, aquáticas e terrestres nacionais";"16.988.607/0001-61";"MM TURISMO & VIAGENS S.A";"YS77YK";"2020-07-27";"Companhia Aérea: GOL, Localizador: YS77YK. Passageiros: NELSON TRAD FILHO (Matrícula 341270, PARLAMENTAR), Voo: 1141 - CGR/GRU - 28/07/20; ";"377,04"
"2148367";"Fatura";"2020";"8";"5985";"NELSINHO TRAD";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04.089.570/0001-50";"ÁGUAS GUARIROBA S/A";"208.093";"2020-08-26";"Referente ao pagamento da conta de água, no mês de agosto, do Escritório Político em Campo Grande/MS.";"43,59"
"2148364";"Fatura";"2020";"8";"5985";"NELSINHO TRAD";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"40.432.544/0445-19";"CLARO S/A";"001130365";"2020-08-07";"Referente ao pagamento da conta de internet, no mês de agosto, que atende ao Escritório Político em Campo Grande/MS.";"54,99"
"2148370";"Fatura";"2020";"8";"5985";"NELSINHO TRAD";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"15.413.826/0001-50";"ENERGISA MATO GROSSO DO SUL-DISTR. DE ENERGIA S.A.";"0022168501/B2";"2020-08-07";"Referente ao pagamento da conta de energia elétrica, no mês de agosto, do Escritório Político em Campo Grande/MS.";"309,05"
"2147001";"Recibo";"2020";"8";"5985";"NELSINHO TRAD";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"465.***.***-34";"Fábio Marcelo de Pauli";"24";"2020-08-03";"Referente ao pagamento do aluguel do imóvel, do mês de agosto, do Escritório Político, em Campo Grande/MS.";"3500,00"
"2147999";"Boleto";"2020";"8";"5985";"NELSINHO TRAD";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03.501.509/0001-06";"Prefeitura Municipal de Campo Grande-MS.";"847463/20-17";"2020-08-10";"Referente ao pagamento da 6ª parcela de IPTU do imóvel locado.";"351,91"
"2147997";"Boleto";"2020";"8";"5985";"NELSINHO TRAD";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"Telefônica Brasil S/A";"0140522377";"2020-08-04";"Referente a  conta de telefone celular que atende ao parlamentar no Estado de Mato Grosso do Sul, do mês de agosto.";"452,28"
"2147002";"Recibo";"2020";"8";"5985";"NELSINHO TRAD";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"14.690.082/0001-58";"Microtech Informática Ltda";"6153";"2020-08-12";"Referente ao pagamento do aluguel, do mês de agosto, da Multifuncional que atende ao Escritório Político, em Campo Grande/MS.";"150,00"
"2147306";"Nota Fiscal Eletrônica";"2020";"8";"5985";"NELSINHO TRAD";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"37.195.146/0001-40";"Home Mix Produção e Assessoria em Radiodifusão S/S LTDA";"0006728";"2020-08-07";"Referente ao pagamento do serviço de marketing digital e, áudio visual no mês de agosto de 2020.";"12000,00"
"2147413";"Passagem / Bilhete / Código Localizador";"2020";"8";"5985";"NELSINHO TRAD";"Passagens aéreas, aquáticas e terrestres nacionais";"09.296.295/0001-60";"Azul Linhas Aéreas Brasileira";"FKLEYK";"2020-08-10";"Companhia Aérea: AZUL, Localizador: FKLEYK. Passageiros: NELSON TRAD FILHO (Matrícula 341270, PARLAMENTAR), Voo: 4361 - CGR/VCP - 11/08/20; ";"185,95"
"2147609";"Passagem / Bilhete / Código Localizador";"2020";"8";"5985";"NELSINHO TRAD";"Passagens aéreas, aquáticas e terrestres nacionais";"09.296.295/0001-60";"Azul Linhas Aéreas Brasileira";"FKLEYK";"2020-08-10";"Companhia Aérea: AZUL, Localizador: FKLEYK. Passageiros: NELSON TRAD FILHO (Matrícula 341270, PARLAMENTAR), Voo: 4394 - VCP/BSB - 11/08/20; ";"194,98"
"2149499";"Fatura";"2020";"9";"5985";"NELSINHO TRAD";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04.089.570/0001-50";"ÁGUAS GUARIROBA S/A";"205270";"2020-09-28";"Referente ao pagamento da conta de água no mês de setembro, do Escritório Político, em Campo Grande/MS.";"31,49"
"2149498";"Fatura";"2020";"9";"5985";"NELSINHO TRAD";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"40.432.544/0445-19";"CLARO S/A";"0002220506";"2020-09-17";"Referente ao pagamento do serviço de Internet no mês de setembro, que atende ao Escritório Político, em Campo Grande/MS.";"237,18"
"2149500";"Fatura";"2020";"9";"5985";"NELSINHO TRAD";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"15.413.826/0001-50";"ENERGISA MATO GROSSO DO SUL-DISTR. DE ENERGIA S.A.";"023059806/B2";"2020-09-08";"Referente ao pagamento da conta de energia elétrica no mês de setembro, do Escritório Político, em Campo Grande/MS.";"406,72"
"2148246";"Recibo";"2020";"9";"5985";"NELSINHO TRAD";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"465.***.***-34";"Fábio Marcelo de Pauli";"25";"2020-09-04";"Referente ao pagamento do aluguel do imóvel no mês de setembro, do Escritório Político, em Campo Grande/MS.";"3500,00"
"2148870";"Boleto";"2020";"9";"5985";"NELSINHO TRAD";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03.501.509/0001-06";"Prefeitura Municipal de Campo Grande-MS.";"135920420/20-6";"2020-05-07";"Referente ao pagamento da parcela 08(mês de setembro) do IPTU, do Escritório Político, em Campo Grande/MS.";"331,01"
"2149070";"Fatura";"2020";"9";"5985";"NELSINHO TRAD";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"Telefônica Brasil S/A";"0140522377";"2020-09-04";"Referente ao pagamento da conta de telefone celular, no mês de setembro.";"494,04"
"2157078";"Nota Fiscal Eletrônica";"2020";"4";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"27.858.156/0001-64";"Abastecedora de Combustíveis Lucio Bittencourt Ltda";"000356580";"2020-04-29";"Aquisição de combustível para veículos utilizados na atividade parlamentar;";"100,00"
"2145446";"Cupom Fiscal";"2020";"4";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"27.858.156/0001-64";"Abastecedora de Combustíveis Lucio Bittencourt Ltda";"356580";"2020-04-29";"Despesa com aquisição de combustível para utilização da atividade parlamentar.";"100,00"
"2144837";"Nota Fiscal Eletrônica";"2020";"4";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00.257.581/0001-41";"Auto Posto Center Ltda";"7898";"2020-04-17";"Aquisição de combustível para veículos utilizados na atividade parlamentar.";"100,01"
"2144902";"Nota Fiscal Eletrônica";"2020";"4";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"37.063.328/0030-00";"Auto Shopping Derivados de Petroleo Ltda";"110612";"2020-04-03";"Aquisição de combustível para veículos utilizados na atividade parlamentar.";"60,68"
"2144900";"Nota Fiscal Eletrônica";"2020";"4";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"37.063.328/0030-00";"Auto Shopping Derivados de Petroleo Ltda";"111071";"2020-04-07";"Aquisição de combustível para veículos utilizados na atividade parlamentar.";"40,01"
"2144915";"Nota Fiscal Eletrônica";"2020";"4";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"37.063.328/0030-00";"Auto Shopping Derivados de Petroleo Ltda";"111800";"2020-04-15";"Aquisição de combustível para veículos utilizados na atividade parlamentar.";"102,21"
"2144337";"Fatura";"2020";"4";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09.146.749/0001-16";"Autolocadora Linck e Mello Ltda";"15704";"2020-04-28";"Despesa com locação de veículo - carro utilizado no exercício da atividade parlamentar.";"2500,00"
"2144899";"Nota Fiscal Eletrônica";"2020";"4";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"29.032.820/0001-47";"Belize Company Auto Posto";"49678";"2020-04-09";"Aquisição de combustível para veículos utilizados na atividade parlamentar.";"185,00"
"2144826";"Nota Fiscal Eletrônica";"2020";"4";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"45.543.915/0605-91";"Carrefour Com. e Ind. Ltda";"284103";"2020-04-24";"Aquisição de combustível para veículos utilizados na atividade parlamentar.";"150,00"
"2144831";"Nota Fiscal Eletrônica";"2020";"4";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17.237.180/0001-22";"Nascer Comercio de Combustíveis Ltda";"1188995";"2020-04-05";"Aquisição de combustível para veículos utilizados na atividade parlamentar.";"74,57"
"2143653";"Nota Fiscal Eletrônica";"2020";"4";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"24.443.356/0002-49";"North Postos Com. de Comb. Eireli FL02";"000033070";"2020-04-02";"Despesa com aquisição de combustível para carro utilizado no exercício da atividade parlamentar.";"120,00"
"2144838";"Nota Fiscal Eletrônica";"2020";"4";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"24.443.356/0002-49";"North Postos Com. de Comb. Eireli FL02";"34168";"2020-04-13";"Aquisição de combustível para veículos utilizados na atividade parlamentar.";"50,00"
"2144842";"Nota Fiscal Eletrônica";"2020";"4";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"24.443.356/0002-49";"North Postos Com. de Comb. Eireli FL02";"24089";"2020-04-14";"Aquisição de combustível para veículos utilizados na atividade parlamentar.";"150,00"
"2144840";"Nota Fiscal Eletrônica";"2020";"4";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15.648.319/0001-03";"POSTO DE COMBUSTÍVEIS JARDIM DO LAGO LTDA";"41161";"2020-04-07";"Aquisição de combustível para veículos utilizados na atividade parlamentar.";"50,00"
"2144898";"Nota Fiscal Eletrônica";"2020";"4";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.355.825/0001-30";"Posto de Combustíveis 214 Sul Ltda";"26299";"2020-04-20";"Aquisição de combustível para veículos utilizados na atividade parlamentar.";"165,01"
"2144833";"Nota Fiscal Eletrônica";"2020";"4";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09.207.394/0001-28";"Rimabrax Comercio de Combustíveis Ltada - Marirax";"83365";"2020-04-22";"Aquisição de combustível para veículos utilizados na atividade parlamentar.";"50,00"
"2144844";"Nota Fiscal Eletrônica";"2020";"4";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"89.774.699/0003-12";"Sagres Comércio de Combustíveis Ltda";"686825";"2020-04-09";"Aquisição de combustível para veículos utilizados na atividade parlamentar.";"50,00"
"2144829";"Nota Fiscal Eletrônica";"2020";"4";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.473.735/0149-99";"SIM Rede de Postos Ltda";"943459";"2020-04-25";"Aquisição de combustível para veículos utilizados na atividade parlamentar.";"36,90"
"2149173";"Nota Fiscal Eletrônica";"2020";"5";"825";"PAULO PAIM";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"40.432.544/0101-00";"Claro S.A";"0000677327";"2020-06-09";"Despesa com TV a cabo, telefonia fixa e internet - escritório político.";"978,00"
"2145464";"Fatura";"2020";"5";"825";"PAULO PAIM";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"92.802.784/0001-90";"Companhia Riograndense de Saneamento - Corsan";"100002992396202005";"2020-05-07";"Despesa com fornecimento de serviço de água - escritório político.";"86,41"
"2144858";"Nota Fiscal Eletrônica";"2020";"5";"825";"PAULO PAIM";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08.491.597/0001-26";"ORSEGUPS Monitoramento Eletrônico Ltda";"1310760";"2020-05-15";"Despesa com serviço de vigilância patrimonial.";"1017,60"
"2149168";"Nota Fiscal Eletrônica";"2020";"5";"825";"PAULO PAIM";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.016.440/0001-62";"RGE Sul Distribuidora de Energia S.A";"069181622";"2020-05-05";"Despesa com energia elétrica escritório político.";"117,61"
"2145457";"Nota Fiscal Eletrônica";"2020";"5";"825";"PAULO PAIM";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.016.440/0001-62";"RGE Sul Distribuidora de Energia S.A";"069401146";"2020-05-06";"Despesa com energia elétrica escritório político.";"336,77"
"2144856";"Fatura";"2020";"5";"825";"PAULO PAIM";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"72.639.628/0001-42";"R2 Telecom Comércio e Produtos para Informática Ltda";"69071";"2020-05-25";"Despesa com serviço de acesso à internet para participar das sessões virtuais do Senado Federal.";"159,90"
"2144938";"Recibo";"2020";"5";"825";"PAULO PAIM";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"610.***.***-49";"Valdecir Sandi";"038";"2020-05-05";"Despesa com locação de imóvel - escritório político.";"2000,00"
"2144819";"Fatura";"2020";"5";"825";"PAULO PAIM";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"00.758.665/0001-69";"Birô de Informática Nacional Ltda";"12794";"2020-05-06";"Despesa com locação de móveis e equipamentos - escritório político.";"4200,00"
"2152110";"Nota Fiscal Eletrônica";"2020";"9";"374";"PAULO ROCHA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"20.710.865/0001-59";"Egydio Salles Advogados Associados";"00000045";"2020-11-23";;"6000,00"
"2149497";"Nota Fiscal Eletrônica";"2020";"9";"374";"PAULO ROCHA";"Divulgação da atividade parlamentar";"02.077.461/0001-98";"AG Fabrica de Imagens Produtora de Filmes e Video e Serviços Eireli";"0000098";"2020-09-30";;"6200,00"
"2149949";"Nota Fiscal Eletrônica";"2020";"9";"374";"PAULO ROCHA";"Divulgação da atividade parlamentar";"34.956.494/0001-02";"Osvaldo de Freitas Junior 05713048268";"00000005";"2020-10-09";;"14000,00"
"2149252";"Cupom Fiscal";"2020";"9";"374";"PAULO ROCHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15.218.636/0001-81";"Auto Posto Colonial LTDA";"79821";"2020-09-13";;"191,00"
"2149255";"Cupom Fiscal";"2020";"9";"374";"PAULO ROCHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"30.910.612/0001-82";"Auto Posto MAE DO RIO Comercio de Derivados de Petroleo LTDA";"69984";"2020-09-13";;"200,03"
"2150903";"Cupom Fiscal";"2020";"9";"374";"PAULO ROCHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83.348.169/0004-07";"Bom Jesus BR II- Rebelo & Cia LTDA";"174852";"2020-09-26";;"184,03"
"2149432";"Recibo";"2020";"9";"374";"PAULO ROCHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.434.532/0001-25";"Brasil Rent a Car Ltda";"09/2020";"2020-09-30";;"7500,00"
"2149241";"Cupom Fiscal";"2020";"9";"374";"PAULO ROCHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.864.785/0002-70";"Posto BG- 02- SENADOR LEMOS";"1996";"2020-09-11";;"100,03"
"2149239";"Cupom Fiscal";"2020";"9";"374";"PAULO ROCHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.864.785/0002-70";"Posto BG- 02- SENADOR LEMOS";"3097";"2020-09-16";;"100,01"
"2149240";"Cupom Fiscal";"2020";"9";"374";"PAULO ROCHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.864.785/0002-70";"Posto BG- 02- SENADOR LEMOS";"3098";"2020-09-16";;"179,45"
"2150904";"Cupom Fiscal";"2020";"9";"374";"PAULO ROCHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15.741.754/0001-70";"Posto Pinheiro Ltda";"297295";"2020-09-28";;"37,00"
"2150906";"Cupom Fiscal";"2020";"9";"374";"PAULO ROCHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15.741.754/0001-70";"Posto Pinheiro Ltda";"297482";"2020-09-29";;"20,00"
"2150905";"Cupom Fiscal";"2020";"9";"374";"PAULO ROCHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15.741.754/0001-70";"Posto Pinheiro Ltda";"297717";"2020-09-30";;"20,00"
"2150902";"Cupom Fiscal";"2020";"9";"374";"PAULO ROCHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.848.944/0001-49";"Super Posto Estrela Ltda";"460644";"2020-09-15";;"208,01"
"2149092";"Passagem / Bilhete / Código Localizador";"2020";"9";"374";"PAULO ROCHA";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo Ltda";"WDBGJP";"2020-09-10";"Companhia Aérea: LATAM, Localizador: WDBGJP. Passageiros: JACQUELINE MARQUES HERCULANO (Matrícula 298764, COMISSIONADO), Voo: 3193 - BSB/BEL - 11/09/20; ";"2339,26"
"2149093";"Passagem / Bilhete / Código Localizador";"2020";"9";"374";"PAULO ROCHA";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo Ltda";"GYRJVL";"2020-09-10";"Companhia Aérea: LATAM, Localizador: GYRJVL. Passageiros: PAULO ROBERTO GALVÃO DA ROCHA (Matrícula 296263, PARLAMENTAR), Voo: 3193 - BSB/BEL - 11/09/20; ";"2339,26"
"2149091";"Passagem / Bilhete / Código Localizador";"2020";"9";"374";"PAULO ROCHA";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo Ltda";"UIMDJI";"2020-09-12";"Companhia Aérea: GOL, Localizador: UIMDJI. Passageiros: MARCOS ANTONIO PEREIRA MONTEIRO DE OLIVEIRA (Matrícula 299276, COMISSIONADO), Voo: 1943 - STM/BEL - 17/09/20; ";"692,22"
"2149090";"Passagem / Bilhete / Código Localizador";"2020";"9";"374";"PAULO ROCHA";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo Ltda";"DFSJFW";"2020-09-12";"Companhia Aérea: AZUL, Localizador: DFSJFW. Passageiros: MARCOS ANTONIO PEREIRA MONTEIRO DE OLIVEIRA (Matrícula 299276, COMISSIONADO), Voo: 4444 - BEL/BSB - 15/09/20; ";"1362,16"
"2149480";"Passagem / Bilhete / Código Localizador";"2020";"9";"374";"PAULO ROCHA";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo Ltda";"LRFRNO";"2020-09-12";"Companhia Aérea: LATAM, Localizador: LRFRNO. Passageiros: JACQUELINE MARQUES HERCULANO (Matrícula 298764, COMISSIONADO), Voo: 3327 - BEL/BSB - 15/09/20; ";"2186,06"
"2149094";"Passagem / Bilhete / Código Localizador";"2020";"9";"374";"PAULO ROCHA";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo Ltda";"QPFOCP";"2020-09-12";"Companhia Aérea: LATAM, Localizador: QPFOCP. Passageiros: PAULO ROBERTO GALVÃO DA ROCHA (Matrícula 296263, PARLAMENTAR), Voo: 3327 - BEL/BSB - 15/09/20; ";"2186,06"
"2151492";"Fatura";"2020";"10";"374";"PAULO ROCHA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04.895.728/0001-80";"Equatorial Pará Distribuidora de Energia S.A.";"001711694";"2020-10-16";;"1103,09"
"2149510";"Recibo";"2020";"10";"374";"PAULO ROCHA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"669.***.***-63";"Hernan José Batista Berbary";"10/2020";"2020-10-01";;"2800,00"
"2151494";"Fatura";"2020";"10";"374";"PAULO ROCHA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"Telefônica do Brasil S.A.";"2063063040";"2020-10-14";;"1182,22"
"2151513";"Fatura";"2020";"10";"374";"PAULO ROCHA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"04.929.683/0001-17";"Delta Publicidade S. A.";"15/1077898";"2020-10-02";;"110,75"
"2151514";"Nota Fiscal Eletrônica";"2020";"10";"374";"PAULO ROCHA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"02.012.862/0011-31";"LATAM GARGO";"000.464.015";"2020-10-08";;"2038,90"
"2152129";"Nota Fiscal Eletrônica";"2020";"10";"374";"PAULO ROCHA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"20.710.865/0001-59";"Egydio Salles Advogados Associados";"46";"2020-11-23";;"6000,00"
"2150888";"Cupom Fiscal";"2020";"10";"374";"PAULO ROCHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10.249.951/0001-52";"A. D. Oliveira & Cia Ltda";"000951878";"2020-10-07";;"150,00"
"2151487";"Cupom Fiscal";"2020";"10";"374";"PAULO ROCHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15.218.636/0001-81";"Auto Posto Colonial LTDA";"000083735";"2020-10-28";;"190,03"
"2150777";"Recibo";"2020";"10";"374";"PAULO ROCHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.434.532/0001-25";"Brasil Rent a Car Ltda";"10/20";"2020-10-30";;"7500,00"
"2150893";"Cupom Fiscal";"2020";"10";"374";"PAULO ROCHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06.945.995/0002-20";"GP Petroleo Com. de Combustiveis Ltda";"000964053";"2020-10-15";;"209,98"
"2150890";"Cupom Fiscal";"2020";"10";"374";"PAULO ROCHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"29.025.763/0001-79";"Longo Comercio de Combustiveis";"000312842";"2020-10-13";;"215,00"
"2150886";"Cupom Fiscal";"2020";"10";"374";"PAULO ROCHA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.864.785/0002-70";"Posto BG- 02- SENADOR LEMOS";"000006839";"2020-10-07";;"50,03"
"2151026";"Recibo";"2020";"10";"70";"RENAN CALHEIROS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"240.***.***-04";"FÁBIO LUIZ ARAÚJO LOPES DE FARIAS";;"2020-10-22";;"3907,30"
"2151036";"Cupom Fiscal";"2020";"10";"70";"RENAN CALHEIROS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"12.200.135/0001-80";"PREFEITURA MUNICIPAL DE MACEIÓ";"8/10";"2021-01-29";;"211,44"
"2151038";"Cupom Fiscal";"2020";"10";"70";"RENAN CALHEIROS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"12.200.135/0001-80";"PREFEITURA MUNICIPAL DE MACEIÓ";"9/10";"2021-02-26";;"211,44"
"2151027";"Fatura";"2020";"10";"70";"RENAN CALHEIROS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33.000.118/0013-02";"TELEMAR NORTE LESTE S/A";;"2020-10-25";;"98,20"
"2150966";"Nota Fiscal Eletrônica";"2020";"10";"70";"RENAN CALHEIROS";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"13.385.266/0001-41";"CÍCERO GOMES DA SILVA MARKETING DIRETO";"00000107";"2020-10-21";"Atualização do website www.renancalheiros.com.br, em apoio à atividade parlamentar";"1200,00"
"2150968";"Nota Fiscal Eletrônica";"2020";"10";"70";"RENAN CALHEIROS";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"31.059.064/0001-91";"FELIPE VICTER PROJETOS DE MARKETING E NEGOCIOS";"00000062";"2020-10-30";"Serviço de criação de artes digitais para divulgação e apoio da atividade parlamentar";"1200,00"
"2150969";"Nota Fiscal Eletrônica";"2020";"10";"70";"RENAN CALHEIROS";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"24.005.278/0001-10";"JULIANO DOS SANTOS DE SOUZA";"00000121";"2020-10-30";"Manutenção e hospedagem de website";"2000,00"
"2151179";"Nota Fiscal Eletrônica";"2020";"10";"70";"RENAN CALHEIROS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.327.191/0001-99";"FRANCISCO DA ASBAC - DOM FRANCISCO RESTAURANTE";"57789";"2020-10-21";;"495,00"
"2150329";"Passagem / Bilhete / Código Localizador";"2020";"10";"70";"RENAN CALHEIROS";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"ÁDRIA VIAGENS E TURISMO - GR";"CVDKCB";"2020-10-06";"Companhia Aérea: LATAM, Localizador: CVDKCB. Passageiros: JOSÉ RENAN VASCONCELOS CALHEIROS (Matrícula 140779, PARLAMENTAR), Voo: 3576 - BRASÍLIA/MACEIÓ - 08/10/20; ";"2505,62"
